"","unique.id","species","number.caught","weight.caught"
"144812","T-2019-901-115",623,46.6666666666667,0.0359722222222222
"144840","T-2019-901-115",628,0.972222222222222,0.00291666666666667
"144905","T-2019-901-116",10,7.04022988505747,2.22270114942529
"144908","T-2019-901-116",40,44.2528735632184,2.77586206896552
"144915","T-2019-901-116",42,1.94913793103448,0.16827658045977
"144891","T-2019-901-116",118,2.01149425287356,1.22701149425287
"144881","T-2019-901-116",301,3.01724137931035,1.24712643678161
"144874","T-2019-901-116",304,1.00574712643678,0.00905172413793103
"144864","T-2019-901-116",306,6.03448275862069,0.0120689655172414
"144868","T-2019-901-116",314,8.04597701149425,0.00502873563218391
"144893","T-2019-901-116",340,14.0804597701149,0.0291666666666667
"144877","T-2019-901-116",623,18.1034482758621,0.0382183908045977
"144926","T-2019-901-117",10,0.972222222222222,0.0680555555555556
"144925","T-2019-901-117",40,326.666666666667,22.8472222222222
"144929","T-2019-901-117",42,0.314027777777778,0.0100673611111111
"144950","T-2019-901-117",64,117.162870908993,0.88604421124926
"144964","T-2019-901-117",314,0.972222222222222,0.00972222222222222
"144943","T-2019-901-117",340,3.88888888888889,0.00486111111111111
"144935","T-2019-901-117",623,92.3611111111111,0.381111111111111
"144991","T-2019-901-118",40,294,15.6
"144975","T-2019-901-118",42,0.323,0.022345
"145003","T-2019-901-118",64,48.9573424869721,0.323871650298431
"144989","T-2019-901-118",301,1,0.424
"144987","T-2019-901-118",314,11,0.089
"144981","T-2019-901-118",350,6,0.184
"144976","T-2019-901-118",620,1,0.423
"144980","T-2019-901-118",622,1,0.016
"144978","T-2019-901-118",623,55,0.253
"145066","T-2019-901-119",40,439.071856287425,5.33383233532934
"145060","T-2019-901-119",42,2.36931137724551,0.32610254491018
"145033","T-2019-901-119",64,90.7661462506046,0.623523961199806
"145054","T-2019-901-119",118,1.04790419161677,0.117365269461078
"145059","T-2019-901-119",304,2.09580838323353,0.0272455089820359
"145037","T-2019-901-119",306,3.1437125748503,0.00733532934131737
"145040","T-2019-901-119",314,10.4790419161677,0.0681137724550898
"145031","T-2019-901-119",340,2.09580838323353,0.00104790419161677
"145043","T-2019-901-119",350,2.09580838323353,0.0649700598802395
"145026","T-2019-901-119",610,8.38323353293413,0.0356287425149701
"145022","T-2019-901-119",620,3.1437125748503,0.915868263473054
"145027","T-2019-901-119",623,30.3892215568862,0.0660179640718563
"145138","T-2019-901-120",40,393.269230769231,3.28846153846154
"145135","T-2019-901-120",42,7.69230769230769,0.502884615384615
"145125","T-2019-901-120",64,6.73076923076923,0.0105769230769231
"145133","T-2019-901-120",301,0.961538461538461,0.1125
"145121","T-2019-901-120",304,10.5769230769231,0.0894230769230769
"145131","T-2019-901-120",306,5.76923076923077,0.0298076923076923
"145116","T-2019-901-120",314,4.80769230769231,0.0192307692307692
"145106","T-2019-901-120",340,7.69230769230769,0.00961538461538461
"145107","T-2019-901-120",610,263.461538461538,4.17307692307692
"145123","T-2019-901-120",623,3.84615384615385,0.00576923076923077
"145172","T-2019-901-121",40,399.583333333333,11.6666666666667
"145162","T-2019-901-121",64,617.361111111111,3.92777777777778
"145153","T-2019-901-121",314,2.91666666666667,0.0223611111111111
"145147","T-2019-901-121",610,0.972222222222222,0.00194444444444444
"145161","T-2019-901-121",623,13.6111111111111,0.0213888888888889
"145218","T-2019-901-123",23,0.966850828729282,0.0251381215469613
"145222","T-2019-901-123",40,80.2486187845304,2.2914364640884
"145212","T-2019-901-123",42,0.966850828729282,0.0406077348066298
"145207","T-2019-901-123",64,4441.71270718232,25.7182320441989
"145202","T-2019-901-123",301,1.93370165745856,0.180801104972376
"145197","T-2019-901-123",306,0.966850828729282,0.00483425414364641
"145199","T-2019-901-123",314,8.70165745856354,0.0483425414364641
"145192","T-2019-901-123",320,0.966850828729282,0.413812154696133
"145214","T-2019-901-123",340,0.966850828729282,0.00290055248618785
"145244","T-2019-901-124",10,4.48717948717949,0.209775641025641
"145276","T-2019-901-124",23,1.12179487179487,0.0695512820512821
"145285","T-2019-901-124",40,45.9935897435897,2.00801282051282
"145286","T-2019-901-124",42,48.9158653846154,4.03509615384615
"145284","T-2019-901-124",64,1144.87276501216,6.16794921371862
"145268","T-2019-901-124",300,1.49983974358974,0.12005
"145261","T-2019-901-124",320,2.24358974358974,0.0336538461538462
"145256","T-2019-901-124",340,25.8012820512821,0.0516025641025641
"145247","T-2019-901-124",610,40.3846153846154,0.369070512820513
"145248","T-2019-901-124",624,1.12179487179487,0.0078525641025641
"145287","T-2019-901-124",640,1.12179487179487,0.0100961538461538
"145296","T-2019-901-125",40,8.75,0.242083333333333
"145294","T-2019-901-125",42,63.1195833333333,4.30247222222222
"145312","T-2019-901-125",300,0.371388888888889,0.0796998611111111
"145318","T-2019-901-125",304,1.94444444444444,0.000972222222222222
"145321","T-2019-901-125",320,0.972222222222222,0.808888888888889
"145320","T-2019-901-125",340,3.88888888888889,0.0145833333333333
"145290","T-2019-901-125",610,100.138888888889,1.58472222222222
"145307","T-2019-901-125",640,0.972222222222222,0.00680555555555556
"145342","T-2019-901-126",10,2.43055555555556,0.2078125
"145325","T-2019-901-126",40,87.5,3.11111111111111
"145341","T-2019-901-126",42,114.227604166667,7.41805555555556
"145333","T-2019-901-126",43,4.86111111111111,1.03298611111111
"145345","T-2019-901-126",300,0.232118055555556,0.0212588541666667
"145350","T-2019-901-126",301,3.64583333333333,0.506770833333333
"145351","T-2019-901-126",304,2.43055555555556,0.0291666666666667
"145335","T-2019-901-126",320,1.21527777777778,0.0583333333333333
"145329","T-2019-901-126",340,38.8888888888889,0.1203125
"145348","T-2019-901-126",610,131.25,2.13888888888889
"145332","T-2019-901-126",640,13.3680555555556,0.201736111111111
"145384","T-2019-901-127",10,1.1437908496732,0.314542483660131
"145406","T-2019-901-127",40,1.1437908496732,0.164705882352941
"145401","T-2019-901-127",42,1.47777777777778,0.117192810457516
"145404","T-2019-901-127",50,1.1437908496732,0.0308823529411765
"145360","T-2019-901-127",304,14.8692810457516,0.169281045751634
"145356","T-2019-901-127",314,8.00653594771242,0.0663398692810458
"145355","T-2019-901-127",340,52.6143790849673,0.156699346405229
"145358","T-2019-901-127",610,28.5947712418301,0.126960784313725
"145361","T-2019-901-127",616,2.28758169934641,0.0263071895424837
"145377","T-2019-901-127",623,5.71895424836601,0.00343137254901961
"145387","T-2019-901-127",624,1.1437908496732,0.0125816993464052
"145428","T-2019-901-128",12,33.4269662921348,31.1657303370786
"145440","T-2019-901-128",23,4115.44943820225,638.061797752809
"145431","T-2019-901-128",31,4.91573033707865,0.291994382022472
"145449","T-2019-901-128",40,2.94943820224719,0.450280898876404
"145460","T-2019-901-128",41,5.89887640449438,1.94662921348315
"145459","T-2019-901-128",42,0.98314606741573,0.0117977528089888
"145454","T-2019-901-128",114,0.98314606741573,0.0127808988764045
"145453","T-2019-901-128",201,0.98314606741573,0.0127808988764045
"145456","T-2019-901-128",202,2.94943820224719,0.933988764044944
"145437","T-2019-901-128",221,0.98314606741573,0.933988764044944
"145436","T-2019-901-128",241,3.93258426966292,0.230056179775281
"145451","T-2019-901-128",340,0.98314606741573,0.00196629213483146
"145448","T-2019-901-128",410,35.3932584269663,1.07162921348315
"145487","T-2019-901-129",12,8.75,5.425
"145461","T-2019-901-129",23,3535,568.75
"145492","T-2019-901-129",31,5.83333333333333,0.239166666666667
"145489","T-2019-901-129",40,2.91666666666667,0.251805555555556
"145472","T-2019-901-129",41,0.972222222222222,0.32375
"145468","T-2019-901-129",202,0.972222222222222,0.0554166666666667
"145480","T-2019-901-129",241,11.6666666666667,0.628055555555556
"145466","T-2019-901-129",410,16.5277777777778,0.3325
"145541","T-2019-901-130",23,2.91666666666667,0.4725
"145549","T-2019-901-130",40,2.91666666666667,0.144375
"145565","T-2019-901-130",64,4.375,0.04375
"145550","T-2019-901-130",304,1.45833333333333,0.00875
"145564","T-2019-901-130",340,1.45833333333333,0.00145833333333333
"145595","T-2019-901-131",40,151.2,1.1242
"145593","T-2019-901-131",241,1.4,0.0518
"145602","T-2019-901-131",300,1.4,0.7126
"145581","T-2019-901-131",340,5.6,0.0182
"145584","T-2019-901-131",610,154,1.862
"145626","T-2019-901-132",10,1.2962962962963,0.0790740740740741
"145624","T-2019-901-132",40,7.77777777777778,0.57037037037037
"145627","T-2019-901-132",42,106.296296296296,4.35555555555556
"145610","T-2019-901-132",43,2.59259259259259,0.327962962962963
"145630","T-2019-901-132",201,1.2962962962963,1.06814814814815
"145622","T-2019-901-132",300,6.48148148148148,0.72462962962963
"145623","T-2019-901-132",304,5.18518518518519,0.0674074074074074
"145617","T-2019-901-132",320,3.88888888888889,1.24185185185185
"145613","T-2019-901-132",610,858.148148148148,15.037037037037
"145635","T-2019-901-133",10,11.9565217391304,3.78260869565217
"145662","T-2019-901-133",30,1.08695652173913,14.3478260869565
"145646","T-2019-901-133",40,150,2.6304347826087
"145638","T-2019-901-133",42,1.40434782608696,0.212076086956522
"145644","T-2019-901-133",201,5.58260869565217,1.51004347826087
"145656","T-2019-901-133",300,0.415217391304348,0.0764293478260869
"145654","T-2019-901-133",304,4.34782608695652,0.0108695652173913
"145652","T-2019-901-133",320,1.08695652173913,0.0532608695652174
"145664","T-2019-901-133",340,13.0434782608696,0.0380434782608696
"145655","T-2019-901-133",610,709.782608695652,10.25
"145720","T-2019-901-134",10,106.779661016949,35.5932203389831
"145702","T-2019-901-134",16,0.988700564971751,0.322316384180791
"145707","T-2019-901-134",30,4.94350282485876,2.50141242937853
"145723","T-2019-901-134",40,24.7175141242938,4.59745762711864
"145715","T-2019-901-134",301,2.96610169491525,1.16666666666667
"145731","T-2019-901-134",304,8.89830508474576,0.0375706214689266
"145713","T-2019-901-134",340,30.6497175141243,0.0286723163841808
"145724","T-2019-901-134",610,4.94350282485876,0.0583333333333333
"145774","T-2019-901-135",10,2.25806451612903,3.39838709677419
"145787","T-2019-901-135",11,3.38709677419355,4.44838709677419
"145788","T-2019-901-135",16,3.38709677419355,7.5758064516129
"145785","T-2019-901-135",23,410.967741935484,62.6612903225806
"145786","T-2019-901-135",30,4.51612903225806,49.6774193548387
"145743","T-2019-901-135",40,3.38709677419355,0.590483870967742
"145740","T-2019-901-135",41,1.36852394916911,0.314760508308895
"145741","T-2019-901-135",201,0.483225806451613,0.188634193548387
"145742","T-2019-901-135",241,12.4193548387097,0.625483870967742
"145756","T-2019-901-135",340,1.12903225806452,0.00112903225806452
"145757","T-2019-901-135",610,4.51612903225806,0.072258064516129
"145744","T-2019-901-135",712,1.12903225806452,0.0248387096774194
"148680","T-2020-011-1",40,15.0306748466258,0.181441717791411
"148672","T-2020-011-1",43,5.3680981595092,1.81441717791411
"148669","T-2020-011-1",60,184.662576687117,11.058282208589
"148687","T-2020-011-1",62,15.0306748466258,2.19018404907975
"148679","T-2020-011-1",63,33.2822085889571,0.897546012269939
"148685","T-2020-011-1",623,1.07361963190184,0.00214723926380368
"148989","T-2020-011-2",10,139.204545454545,13.7215909090909
"148982","T-2020-011-2",30,0.994318181818182,25.3551136363636
"149011","T-2020-011-2",40,10.9375,0.746732954545455
"149022","T-2020-011-2",43,0.994318181818182,0.0805397727272727
"149009","T-2020-011-2",60,51.7045454545455,5.81676136363636
"149007","T-2020-011-2",63,0.994318181818182,0.0477272727272727
"149001","T-2020-011-2",340,3.97727272727273,0.00497159090909091
"149373","T-2020-011-3",10,3.80434782608696,0.740896739130435
"149376","T-2020-011-3",31,20.9239130434783,0.748505434782609
"149365","T-2020-011-3",40,20.9239130434783,1.9116847826087
"149367","T-2020-011-3",64,21.875,0.304347826086957
"149368","T-2020-011-3",114,0.951086956521739,0.0161684782608696
"149366","T-2020-011-3",623,38.0434782608696,0.0941576086956522
"149375","T-2020-011-3",628,2.85326086956522,0.0523097826086957
"149799","T-2020-011-4",10,8.94886363636364,0.724857954545455
"149797","T-2020-011-4",31,34.8011363636364,0.833238636363636
"149788","T-2020-011-4",40,160.085227272727,13.7215909090909
"149810","T-2020-011-4",64,3.74455198217662,0.0823801436078857
"149801","T-2020-011-4",114,1.98863636363636,0.0278409090909091
"149812","T-2020-011-4",350,6.96022727272727,0.0765625
"149802","T-2020-011-4",361,0.994318181818182,0.000994318181818182
"149796","T-2020-011-4",623,28.8352272727273,0.140198863636364
"149806","T-2020-011-4",628,15.9090909090909,0.359943181818182
"150199","T-2020-011-5",10,6.03448275862069,0.483764367816092
"150224","T-2020-011-5",31,10.0574712643678,0.315804597701149
"150234","T-2020-011-5",40,185.057471264368,14.4827586206897
"150231","T-2020-011-5",64,109.840191477181,1.25369321996369
"150230","T-2020-011-5",110,1.00574712643678,0.0995689655172414
"150201","T-2020-011-5",114,1.00574712643678,0.0110632183908046
"150221","T-2020-011-5",340,1.00574712643678,0.00402298850574713
"150237","T-2020-011-5",350,9.05172413793104,0.180028735632184
"150238","T-2020-011-5",501,1.00574712643678,0.540086206896552
"150223","T-2020-011-5",623,10.0574712643678,0.0382183908045977
"150214","T-2020-011-5",628,20.1149425287356,0.513936781609195
"150593","T-2020-011-6",10,128.333333333333,9.46944444444444
"150587","T-2020-011-6",40,127.361111111111,1.64305555555556
"150604","T-2020-011-6",42,29.8326388888889,1.98697916666667
"150595","T-2020-011-6",43,28.1944444444444,1.3125
"150598","T-2020-011-6",62,5.39692379164257,1.25208631966108
"150588","T-2020-011-6",304,3.88888888888889,0.0836111111111111
"150580","T-2020-011-6",340,40.8333333333333,0.0894444444444444
"150574","T-2020-011-6",361,0.972222222222222,0.000972222222222222
"150871","T-2020-011-7",10,24.4186046511628,2.23837209302326
"150874","T-2020-011-7",23,80.3779069767442,9.95058139534884
"150869","T-2020-011-7",31,110.901162790698,7.69186046511628
"150863","T-2020-011-7",40,92.5872093023256,7.25436046511628
"150876","T-2020-011-7",42,1.01744186046512,0.12921511627907
"150867","T-2020-011-7",64,68.1686046511628,0.691860465116279
"150864","T-2020-011-7",114,1.01744186046512,0.00915697674418605
"150856","T-2020-011-7",340,3.05232558139535,0.00508720930232558
"150851","T-2020-011-7",350,17.296511627907,0.540261627906977
"150854","T-2020-011-7",623,30.5232558139535,0.0661337209302326
"150846","T-2020-011-7",628,1.01744186046512,0.00406976744186047
"150857","T-2020-011-7",647,1.01744186046512,0.124127906976744
"151274","T-2020-011-8",10,5.02873563218391,0.421408045977011
"151291","T-2020-011-8",31,6.03448275862069,0.0311781609195402
"151283","T-2020-011-8",40,10.0574712643678,0.210201149425287
"151278","T-2020-011-8",42,2.01149425287356,0.224281609195402
"151270","T-2020-011-8",64,10.0574712643678,0.0995689655172414
"151293","T-2020-011-8",301,1.00574712643678,0.144827586206897
"151294","T-2020-011-8",340,3.01724137931035,0.00402298850574713
"151297","T-2020-011-8",623,11.0632183908046,0.0221264367816092
"151686","T-2020-011-9",10,22.3837209302326,2.73691860465116
"151671","T-2020-011-9",23,1.01744186046512,0.0468023255813953
"151674","T-2020-011-9",40,25.4360465116279,1.48546511627907
"151659","T-2020-011-9",42,0.328633720930233,0.0415879360465116
"151645","T-2020-011-9",64,137.938845110878,0.762495282696245
"151635","T-2020-011-9",114,30.5232558139535,0.490406976744186
"151621","T-2020-011-9",118,2.03488372093023,0.926889534883721
"151632","T-2020-011-9",304,2.03488372093023,0.0213662790697674
"151627","T-2020-011-9",306,8.13953488372093,0.017296511627907
"151622","T-2020-011-9",340,17.296511627907,0.0539244186046512
"151624","T-2020-011-9",350,1.01744186046512,0.00101744186046512
"151669","T-2020-011-9",623,12.2093023255814,0.0284883720930233
"148691","T-2020-011-11",42,13.0747126436782,0.865948275862069
"148712","T-2020-011-11",43,70.4022988505747,9.23275862068965
"148729","T-2020-011-11",60,2.01149425287356,0.198132183908046
"148727","T-2020-011-11",62,27.1551724137931,4.48563218390805
"148720","T-2020-011-11",63,480.747126436782,12.3706896551724
"148707","T-2020-011-11",122,4.02298850574713,0.955459770114943
"148757","T-2020-011-12",42,2.96610169491525,0.496327683615819
"148752","T-2020-011-12",43,15.819209039548,4.32062146892655
"148744","T-2020-011-12",60,1.9774011299435,0.129519774011299
"148746","T-2020-011-12",62,1.9774011299435,0.256073446327684
"148741","T-2020-011-12",63,40.5367231638418,1.15677966101695
"148772","T-2020-011-13",30,1.11464968152866,0.396815286624204
"148779","T-2020-011-13",42,3.34394904458599,0.312101910828026
"148782","T-2020-011-13",43,13.3757961783439,3.10987261146497
"148775","T-2020-011-13",60,62.4203821656051,4.77070063694268
"148768","T-2020-011-13",62,13.3757961783439,2.14012738853503
"148773","T-2020-011-13",63,4.45859872611465,0.122611464968153
"148815","T-2020-011-14",12,1.01156069364162,0.146676300578035
